,open,high,low,close,volume
20041018,7841,7973,7841,7922,950938
20041015,7819,7943,7776,7849,1938626
20041014,7987,7987,7856,7929,971255
20041013,8068,8119,7995,8009,645901
20041012,8228,8243,8009,8009,1506385
20041011,8250,8309,8228,8272,387789
20041008,8272,8389,8250,8301,760762
20041007,8360,8389,8257,8294,686802
20041006,8287,8418,8250,8352,1283869
20041005,8338,8338,8257,8301,854021
20041004,8031,8294,8031,8272,1907254
20041001,7870,7965,7870,7951,605458
20040930,7703,8002,7703,8002,767995
20040924,7812,7841,7746,7783,744997
20040923,7812,7834,7739,7797,729716
20040922,8060,8104,7834,7834,1032228
20040921,8038,8090,8024,8060,682745
20040920,7958,8111,7958,8024,1032774
20040917,8046,8075,7936,7958,1002437
20040916,7958,8119,7900,8053,2022208
20040915,7958,8024,7943,7958,936844
20040914,8016,8038,7929,7980,1793311
20040913,7841,7965,7841,7951,1377925
20040910,7630,7805,7600,7790,1214960
20040909,7630,7637,7557,7608,883773
20040908,7644,7732,7593,7608,1809890
20040907,7673,7681,7630,7630,645331
20040906,7630,7688,7608,7659,707656
20040903,7703,7703,7586,7615,811666
20040902,7608,7673,7600,7666,1393561
20040901,7484,7622,7476,7608,1245284
20040831,7440,7491,7440,7476,1076214
20040830,7549,7564,7484,7484,749051
20040827,7498,7549,7476,7513,839958
20040826,7505,7549,7491,7491,1255650
20040825,7374,7484,7352,7469,1420375
20040824,7359,7389,7294,7367,1362882
20040823,7367,7440,7316,7338,966780
20040820,7323,7374,7316,7345,476777
20040819,7294,7389,7294,7359,1074394
20040818,7191,7250,7177,7228,916803
20040817,7301,7308,7162,7177,858184
20040816,7301,7301,7184,7228,742734
20040813,7155,7308,7104,7301,1592828
20040812,7002,7191,6994,7155,2569388
20040811,7067,7097,7002,7024,1100911
20040810,6936,7038,6907,7038,1590136
20040809,6841,6965,6768,6958,888288
20040806,6870,6951,6856,6863,838008
20040805,6812,6980,6805,6980,1008848
20040804,6753,6790,6702,6790,741515
20040803,6812,6848,6790,6805,648828
20040802,6885,6885,6753,6775,831767
20040730,6907,6958,6892,6921,1118404
20040729,6994,6994,6841,6856,1321108
20040728,7067,7067,6980,7002,775727
20040727,6936,6965,6841,6965,946235
20040726,6805,6943,6805,6921,725901
20040723,6951,6965,6878,6892,1136999
20040722,6958,6994,6892,6958,794572
20040721,7016,7118,7016,7053,1401944
20040720,7002,7009,6921,6921,1296583
20040719,6899,7053,6856,7045,989726
20040716,6863,6972,6761,6951,1539600
20040715,6899,6936,6761,6892,1762717
20040714,7002,7045,6892,6907,1499355
20040713,7016,7053,6951,7053,1759796
20040712,7038,7126,6958,6987,1696150
20040709,6980,7045,6958,6994,1282548
20040708,7104,7118,6980,6980,1442830
20040707,7038,7155,6929,7155,1938148
20040706,7067,7184,7067,7177,1319500
20040705,7118,7140,6987,7126,1342145
20040702,7243,7243,7104,7104,1368032
20040701,7440,7484,7330,7330,1376546
20040630,7396,7425,7323,7425,1950512
20040629,7199,7345,7170,7330,1507400
20040628,7323,7330,7170,7250,1458321
20040625,7199,7352,7162,7323,1532004
20040624,7082,7184,7038,7184,1658719
20040623,7082,7118,6914,6958,1798452
20040622,6987,7060,6856,7060,2624929
20040621,6936,7111,6936,7024,1524321
20040618,7045,7045,6848,6914,1295939
20040617,7060,7097,6936,7097,1185027
20040616,7009,7199,6980,7002,1881416
20040615,6907,7016,6761,7009,1997394
20040614,6870,7075,6805,6863,2466840
20040611,7308,7308,6921,6929,2880085
20040610,7389,7447,7264,7286,2202468
20040609,7673,7717,7462,7469,1945854
20040608,7688,7732,7578,7600,1880990
20040607,7345,7622,7345,7608,1663320
20040604,7250,7330,7191,7301,1827129
20040603,7600,7644,7221,7221,2653378
20040602,7593,7622,7484,7535,1499885
20040601,7608,7703,7564,7666,997972
20040531,7695,7812,7447,7812,1582891
20040528,7666,7695,7578,7695,1240734
20040527,7447,7644,7447,7557,1728818
20040525,7440,7440,7257,7301,1893727
20040524,7520,7557,7454,7513,1648980
20040521,7323,7432,7243,7418,4242926
20040520,7301,7454,7155,7221,1850281
20040519,7118,7484,7111,7403,1869569
20040518,6753,7060,6753,7038,2030656
20040517,7191,7279,6848,6885,1509918
20040514,7542,7564,7089,7221,4976405
20040513,7651,7710,7454,7505,1370590
20040512,7578,7724,7564,7710,1677647
20040511,7454,7593,7374,7476,2391105
20040510,7849,7900,7286,7476,2517818
20040507,7943,8002,7797,7987,2044503
20040506,8272,8272,7951,7973,1709300
20040504,8257,8323,8206,8287,1941893
20040503,8206,8228,8126,8206,1133143
20040430,8236,8301,8111,8170,1565416
20040429,8506,8528,8287,8309,1753469
20040428,8721,8757,8542,8542,1634918
20040427,8750,8786,8714,8721,1124255
20040426,8922,8922,8757,8757,1213031
20040423,8901,8929,8829,8901,2097102
20040422,8829,8901,8772,8807,2062882
20040421,8693,8901,8685,8858,1787875
20040420,8664,8779,8635,8779,1601147
20040419,8556,8635,8513,8621,944046
20040416,8721,8721,8585,8599,3384858
20040414,8743,8822,8671,8757,1485907
20040413,8872,8879,8779,8779,836902
20040412,8635,8886,8635,8822,1412020
20040409,8750,8750,8642,8657,883787
20040408,8764,8800,8728,8779,920178
20040407,8685,8786,8678,8750,1242848
20040406,8621,8714,8621,8700,2429930
20040402,8527,8556,8492,8527,1054040
20040401,8427,8499,8398,8499,1273572
20040331,8434,8492,8348,8441,1254329
20040330,8463,8463,8377,8384,882836
20040329,8334,8441,8334,8413,726134
20040326,8291,8391,8283,8312,1249005
20040325,8269,8334,8169,8176,684606
20040324,8262,8298,8219,8262,888562
20040323,8183,8319,8147,8298,2317738
20040322,8434,8441,8255,8255,1630997
20040319,8427,8470,8355,8470,727600
20040318,8449,8449,8341,8370,944636
20040317,8169,8398,8169,8384,2599788
20040316,8125,8140,8039,8090,1371148
20040315,8204,8233,8147,8176,801931
20040312,8370,8384,7953,8147,3247673
20040311,8312,8420,8312,8398,3507788
20040310,8520,8527,8391,8398,3442583
20040309,8542,8585,8535,8542,819925
20040308,8736,8736,8635,8635,569289
20040305,8793,8793,8685,8685,1072694
20040304,8606,8736,8606,8736,1104380
20040303,8542,8628,8542,8585,3435605
20040302,8542,8621,8542,8614,3065851
20040227,8283,8470,8269,8470,1417328
20040226,8398,8398,8262,8291,1090245
20040225,8298,8348,8276,8326,459310
20040224,8398,8398,8291,8298,3108972
20040223,8398,8441,8326,8434,827499
20040220,8405,8427,8370,8420,551902
20040219,8434,8484,8398,8413,2369030
20040218,8520,8535,8413,8420,1082753
20040217,8499,8535,8470,8484,724951
20040216,8456,8513,8420,8463,1048495
20040213,8377,8484,8355,8477,822609
20040212,8441,8484,8384,8413,862359
20040211,8326,8420,8326,8405,1394420
20040210,8298,8341,8226,8298,991004
20040209,8219,8305,8219,8298,1197721
20040206,8054,8176,8039,8176,2626447
20040205,7975,8054,7975,8047,963114
20040204,7996,8061,7975,8003,737129
20040203,8169,8169,8018,8025,1104277
20040202,8082,8176,8082,8169,675759
20040130,8190,8219,8104,8118,1189838
20040129,8212,8212,8140,8176,1226818
20040128,8255,8312,8219,8248,1244869
20040127,8362,8391,8262,8262,1306206
20040126,8204,8334,8204,8319,1266520
20040120,8212,8262,8190,8219,1426633
20040119,8176,8226,8154,8212,1200063
20040116,8147,8176,8090,8104,1008451
20040115,8154,8204,8054,8082,1380986
20040114,8090,8190,8075,8161,1572193
20040113,8154,8161,8068,8104,1465130
20040112,8068,8169,8025,8133,1338075
20040109,7996,8125,7996,8061,1573860
20040108,7896,7989,7896,7917,1017267
20040107,7846,7917,7846,7881,1212166
20040106,7910,7932,7795,7810,1565613
20040105,7767,7853,7752,7810,1520333
20040102,7716,7824,7716,7810,1758309
20031230,7566,7716,7566,7673,2982329
20031229,7343,7537,7343,7515,4472409
20031226,7357,7393,7322,7343,1681792
20031224,7472,7508,7365,7365,1363137
20031223,7487,7551,7444,7444,1822778
20031222,7472,7573,7458,7458,1971084
20031219,7515,7580,7508,7508,1813026
20031218,7408,7487,7372,7458,2359758
20031217,7551,7558,7393,7393,2485301
20031216,7530,7573,7472,7494,2594972
20031215,7573,7637,7566,7630,2411410
20031212,7465,7508,7422,7494,2400807
20031211,7393,7472,7357,7415,2716565
20031210,7214,7408,7171,7408,2357063
20031209,7300,7350,7271,7293,3476372
20031208,7235,7329,7200,7271,2600306
20031205,7472,7472,7314,7314,2772820
20031204,7487,7537,7458,7487,2009489
20031203,7508,7616,7479,7523,3096417
20031202,7602,7609,7523,7523,3105560
20031201,7465,7594,7393,7566,3893619
20031128,7286,7451,7286,7444,3179082
20031127,7322,7329,7250,7286,3089014
20031126,7164,7322,7164,7314,2641532
20031125,7149,7178,7113,7156,3767749
20031124,7128,7171,7006,7013,3177205
20031121,7121,7250,7113,7178,2722736
20031120,7228,7250,7113,7178,3632177
20031119,7393,7393,7164,7185,6469104
20031118,7365,7494,7343,7494,2982272
20031117,7487,7487,7357,7393,2842973
20031114,7573,7645,7544,7558,2971422
20031113,7494,7573,7487,7573,2707831
20031112,7322,7429,7314,7422,2176032
20031111,7343,7350,7264,7314,3286793
20031110,7472,7472,7329,7393,2741530
20031107,7393,7494,7350,7494,2729409
20031106,7523,7566,7357,7357,2219281
20031105,7379,7523,7379,7523,2338817
20031104,7465,7501,7365,7393,2549574
20031103,7257,7401,7250,7401,2057495
20031031,7365,7365,7214,7293,2179994
20031030,7300,7357,7257,7350,2204388
20031029,7329,7408,7271,7271,2027293
20031028,7049,7286,7049,7235,3332806
20031027,6999,7049,6970,7049,1433663
20031024,6955,7049,6891,6948,1707867
20031023,7149,7149,6955,6977,2365840
20031022,7250,7286,7192,7235,1394511
20031021,7286,7314,7200,7235,1387364
20031020,7128,7250,7128,7243,1482265
20031017,7214,7300,7149,7156,1541934
20031016,7056,7221,7027,7200,2565840
20031015,7171,7178,7070,7070,1350554
20031014,7085,7171,7063,7121,2350118
20031013,6984,7113,6927,7027,6189370
20031010,6790,7049,6762,7020,2494302
20031009,6611,6798,6611,6747,1594465
20031008,6726,6726,6618,6625,1530482
20031007,6719,6719,6647,6676,715287
20031006,6683,6704,6632,6640,1066485
20031002,6597,6618,6518,6589,969519
20031001,6360,6489,6331,6489,980677
20030930,6431,6510,6374,6388,883018
20030929,6403,6424,6324,6388,878504
20030926,6453,6518,6417,6417,803748
20030925,6532,6561,6424,6503,1839021
20030924,6618,6661,6575,6654,1607427
20030923,6539,6611,6460,6604,1900428
20030922,6819,6819,6554,6561,1514815
20030919,7042,7063,6841,6848,1138658
20030918,7049,7078,6963,6970,642545
20030917,7085,7106,7034,7042,1016856
20030916,6941,7027,6920,7027,725963
20030915,7063,7078,6941,6941,6298529
20030909,7020,7142,7013,7070,1207852
20030908,6970,7006,6970,6991,1156429
20030905,7049,7078,6999,6999,1092686
20030904,7056,7078,7020,7020,604305
20030903,7085,7106,7034,7034,1431917
20030902,7085,7085,7020,7049,644196
20030901,6984,7027,6970,7020,1563541
20030829,6963,6984,6869,6970,1136101
20030828,7013,7034,6891,6898,1075885
20030827,6963,7020,6963,6984,1023865
20030826,6955,6955,6898,6927,828668
20030825,6927,7006,6927,6970,2694742
20030822,6948,6991,6927,6934,1112258
20030821,6805,6955,6805,6955,2267373
20030820,6805,6848,6776,6783,850293
20030819,6848,6848,6783,6812,1516286
20030818,6654,6754,6654,6733,1532141
20030814,6575,6625,6554,6625,1183603
20030813,6496,6582,6475,6582,1004848
20030812,6489,6496,6424,6439,873043
20030811,6431,6460,6345,6460,1742561
20030808,6539,6539,6453,6453,1303498
20030807,6489,6518,6453,6518,972666
20030806,6575,6575,6489,6503,1621817
20030805,6632,6683,6625,6640,787197
20030804,6647,6661,6604,6618,1361354
20030801,6568,6704,6568,6704,2154377
20030731,6539,6597,6525,6539,2065924
20030730,6604,6640,6554,6554,1117651
20030729,6582,6632,6561,6632,1413220
20030728,6496,6597,6496,6575,1369687
20030725,6388,6460,6374,6453,1197186
20030724,6345,6460,6331,6460,1244078
20030723,6439,6439,6353,6367,1193285
20030722,6338,6417,6302,6410,1449153
20030721,6431,6431,6338,6345,1121984
20030718,6453,6467,6374,6403,2028392
20030716,6546,6604,6496,6554,2103525
20030715,6597,6618,6503,6503,2036849
20030714,6460,6597,6453,6582,2235302
20030711,6353,6439,6324,6431,1416402
20030710,6431,6496,6410,6431,1583073
20030709,6496,6503,6439,6460,2507329
20030708,6525,6554,6453,6503,2164224
20030707,6396,6453,6367,6453,1702083
20030704,6252,6338,6252,6338,1284536
20030703,6345,6381,6252,6259,2412799
20030702,6202,6274,6202,6252,1749746
20030701,6073,6152,6037,6152,1138016
20030630,6173,6173,6087,6108,2192161
20030627,6252,6281,6173,6195,2374202
20030626,6108,6202,6073,6173,1441500
20030625,6065,6159,6058,6152,1654724
20030624,6044,6065,6015,6037,2195068
20030623,6245,6245,6123,6137,1735337
20030620,6231,6274,6216,6252,1443385
20030619,6159,6288,6159,6281,2009588
20030618,6108,6187,6094,6130,1692354
20030617,6101,6159,6087,6123,2699944
20030616,6015,6030,5943,5972,1523559
20030613,6044,6101,5965,6037,2336177
20030612,6001,6008,5951,5994,2104848
20030611,5972,6001,5907,5915,2194067
20030610,5850,5936,5843,5929,1904890
20030609,5785,5922,5785,5893,1818228
20030605,5850,5872,5814,5814,1737524
20030604,5829,5829,5728,5793,2338739
20030603,5843,5843,5742,5778,2370387
20030602,5821,5893,5821,5893,3049172
20030530,5735,5764,5685,5728,2014797
20030529,5656,5778,5656,5728,3013475
20030528,5671,5721,5656,5692,4540467
20030527,5584,5620,5513,5549,2033738
20030526,5513,5635,5513,5577,1918711
20030523,5441,5556,5441,5549,2295297
20030522,5419,5520,5348,5369,2846985
20030521,5448,5470,5398,5434,1793285
20030520,5319,5455,5297,5455,2664365
20030519,5491,5491,5376,5384,3606974
20030516,5599,5656,5513,5541,2331686
20030515,5563,5649,5513,5628,2334099
20030514,5563,5620,5513,5534,2532166
20030513,5778,5793,5584,5584,2995621
20030512,5771,5829,5757,5757,3114085
20030509,5570,5663,5549,5663,2316767
20030507,5570,5656,5534,5620,3987517
20030506,5520,5570,5491,5506,2878302
20030502,5484,5506,5312,5470,5565954
20030430,5491,5527,5441,5477,3258582
20030429,5340,5506,5297,5484,2881374
20030428,5113,5225,5106,5190,2591934
20030425,5259,5280,5134,5176,5129525
20030424,5468,5496,5343,5364,3583534
20030423,5538,5580,5454,5468,2493919
20030422,5635,5635,5482,5496,3589989
20030421,5656,5712,5615,5684,4685846
20030418,5670,5698,5615,5698,3361757
20030417,5601,5649,5573,5587,2222951
20030416,5580,5691,5580,5656,4667321
20030415,5503,5538,5454,5496,3248900
20030414,5364,5517,5364,5420,3576301
20030411,5238,5447,5218,5294,3499345
20030410,5190,5280,5169,5231,2291315
20030409,5294,5315,5197,5204,2824198
20030408,5280,5420,5238,5343,3509387
20030407,5204,5392,5141,5357,3606769
20030404,4939,5099,4876,5085,2923731
20030403,5050,5078,4967,4988,2026573
20030402,4925,4953,4848,4953,1635257
20030401,4869,4904,4800,4890,2950188
20030331,4967,5009,4890,4890,3480902
20030328,5016,5064,4960,5064,1198286
20030327,5022,5029,4974,5009,1637112
20030326,5106,5155,5016,5050,2167013
20030325,5022,5099,5016,5057,2821102
20030324,5294,5294,5176,5190,2288460
20030321,5197,5266,5148,5245,2331355
20030320,5016,5176,5016,5176,4800039
20030319,4946,5029,4911,4960,2790340
20030318,4904,4960,4834,4939,4676354
20030317,4897,4925,4695,4737,4714166
20030314,4967,4995,4897,4925,2595636
20030313,4890,4890,4702,4751,4749249
20030312,4869,4904,4827,4876,3448708
20030311,4939,4939,4862,4890,2562765
20030310,4946,5016,4939,4988,5344304
20030307,4974,5036,4953,4967,2665207
20030306,5106,5106,5002,5029,3608801
20030305,5141,5141,5029,5071,3388395
20030304,5266,5266,5176,5190,2690154
20030303,5197,5336,5197,5329,1493761
20030228,5259,5301,5162,5183,2272765
20030227,5280,5287,5197,5252,2736868
20030226,5378,5392,5315,5315,1965415
20030225,5489,5496,5357,5357,3177402
20030224,5461,5601,5461,5580,3515248
20030221,5461,5468,5364,5433,2266167
20030220,5378,5461,5378,5461,2075870
20030219,5489,5552,5399,5399,2980568
20030218,5447,5447,5329,5433,2597115
20030217,5273,5420,5273,5420,2394287
20030214,5106,5169,5064,5162,2037683
20030213,5231,5259,5106,5120,2432257
20030212,5085,5225,5085,5225,2074812
20030211,5190,5252,5002,5141,2956051
20030210,5120,5190,5106,5183,2595736
20030207,5238,5259,5085,5155,2969365
20030206,5378,5392,5238,5259,2794862
20030205,5336,5440,5315,5378,2092924
